YEAR_,STATE,AGENCY,UNIT_ID,FIRE_NAME,INC_NUM,ALARM_DATE,CONT_DATE,CAUSE,COMMENTS,REPORT_AC,GIS_ACRES,C_METHOD,OBJECTIVE,FIRE_NUM,Shape_Leng,Shape_Area,BBOX
"2018",CA,NPS,KNP,THARPS,,2018/10/12,2018/11/28,"1",Tharps 2018CAKNP-17,0.00000000000,1.36387000000,"1","1",,666.35852635100,5520.51679566000,"Polygon ((-118.74114503 36.56252647, -118.7399118 36.56252647, -118.7399118 36.56366867, -118.74114503 36.56366867, -118.74114503 36.56252647))"
"2018",CA,NPS,KNP,DENNISON,,2018/10/13,2018/12/04,"1",Dennison 2018CAKNP-17,0.00000000000,87.05400000000,"5","1",,3304.78944071000,352379.14277199999,"Polygon ((-118.68547242 36.31688057, -118.67552664 36.31688057, -118.67552664 36.32388638, -118.68547242 36.32388638, -118.68547242 36.31688057))"
"2018",CA,NPS,SMP,KNOLLS,,2018/10/19,2018/10/20,"4","Knolls 10/19/2018 0046hr, Campfire = cooking fire*",0.00000000000,1.21345000000,"8","1",,393.03751705800,4911.60937784000,"Polygon ((-118.69699153 34.04116254, -118.69587942 34.04116254, -118.69587942 34.04211984, -118.69699153 34.04211984, -118.69699153 34.04116254))"
"2018",CA,NPS,YNP,INDIAN,,2018/09/04,2018/11/26,"1",WFMI 726788 Indian 2018CAYNP-85,0.00000000000,358.38200000000,"1","1",,7948.23241537000,1449637.53518999997,"Polygon ((-119.59013656 37.80434292, -119.57026557 37.80434292, -119.57026557 37.81696161, -119.59013656 37.81696161, -119.59013656 37.80434292))"
"2018",CA,NPS,KNP,HORSE CREEK,,2018/07/19,2018/09/06,"1",Horse Creek 2018CAKNP-85,0.00000000000,34.50870000000,"7","1",,2913.36873693000,139683.13838700001,"Polygon ((-118.70651282 36.42484204, -118.69957633 36.42484204, -118.69957633 36.42874256, -118.70651282 36.42874256, -118.70651282 36.42484204))"
"2018",CA,NPS,YNP,RANCHERIA,,2018/09/08,2018/11/30,"1",WFMI 726785 Rancheria 2018CAYNP-91,0.00000000000,54.74780000000,"7","1",,2426.78270954000,221447.37862999999,"Polygon ((-119.61203369 37.95850642, -119.60325617 37.95850642, -119.60325617 37.96412083, -119.61203369 37.96412083, -119.61203369 37.95850642))"
"2018",CA,NPS,SMP,CORNELL,,2018/05/29,2018/05/30,"14","Cornell 5/29/2018 1400hr, Equipment, cause = NPS *",0.00000000000,0.87380900000,"8","1",,246.26657691700,3536.73831550000,"Polygon ((-118.75098668 34.11904598, -118.75031454 34.11904598, -118.75031454 34.11989917, -118.75098668 34.11989917, -118.75098668 34.11904598))"
"2018",CA,NPS,KNP,NORTH BUBBS,,2018/08/01,2018/09/06,"1",North Bubbs 2018CAKNP-10,0.00000000000,173.45700000000,"7","1",,5018.22748131000,702190.71440599998,"Polygon ((-118.54168816 36.77889383, -118.52684364 36.77889383, -118.52684364 36.79036186, -118.54168816 36.79036186, -118.54168816 36.77889383))"
"2018",CA,BIA,,AGUA CALIENTE,"00010608",2018/07/09,2018/07/10,"11",,0.00000000000,108.66100000000,"1","1",,6834.67485990000,439737.06430999999,"Polygon ((-116.55091895 33.76071333, -116.54174895 33.76071333, -116.54174895 33.77231319, -116.55091895 33.77231319, -116.55091895 33.76071333))"
"2018",CA,BIA,,MARTINEZ,"00011326",2018/07/25,2018/07/26,"14",,0.00000000000,24.77530000000,"7","1",,1642.81648314000,100262.18789500000,"Polygon ((-116.15263966 33.56015055, -116.14806683 33.56015055, -116.14806683 33.56461826, -116.15263966 33.56461826, -116.15263966 33.56015055))"
"2018",CA,CDF,LNU,PAWNEE,"00009002",2018/06/23,2018/07/05,"14",,0.00000000000,15196.00000000000,"2","1",,115380.09682700000,61499761.30780000240,"Polygon ((-122.61918813 39.0078151, -122.48184983 39.0078151, -122.48184983 39.13933774, -122.61918813 39.13933774, -122.61918813 39.0078151))"
"2018",CA,CDF,SLU,WATER,"00005348",2018/05/24,2018/05/24,"11",Electrical Power,88.00000000000,87.86210000000,"1","1",,3625.58590044000,355565.20660500001,"Polygon ((-120.10675503 35.50485167, -120.09696514 35.50485167, -120.09696514 35.51278867, -120.10675503 35.51278867, -120.10675503 35.50485167))"
"2018",CA,CDF,SLU,RANGE,"00001191",2018/02/12,2018/02/12,"9",Munitions (Star Cluster) during military training,1.40000000000,5.25598000000,"7","1",,551.18373282800,21270.19717260000,"Polygon ((-120.71616029 35.34521571, -120.71421493 35.34521571, -120.71421493 35.34663504, -120.71616029 35.34663504, -120.71616029 35.34521571))"
"2018",CA,CDF,SLU,VINEYARD,"00005561",2018/05/30,2018/05/30,"2",Mowing,25.00000000000,25.31850000000,"6","1",,1924.02767754000,102460.17481000000,"Polygon ((-120.653946 35.7385, -120.64904 35.7385, -120.64904 35.743156, -120.653946 35.743156, -120.653946 35.7385))"
"2018",CA,CDF,SLU,RESORT,"00005781",2018/06/13,2018/06/13,"14",,13.00000000000,12.95730000000,"1","1",,1884.39462204000,52436.24601180000,"Polygon ((-120.90033228 35.75659109, -120.89514428 35.75659109, -120.89514428 35.75895209, -120.90033228 35.75895209, -120.90033228 35.75659109))"
"2018",CA,CDF,SLU,TOWNSITE,"00006111",2018/06/12,2018/06/12,"2",,6.00000000000,5.65135000000,"6","1",,792.91454577900,22870.22219670000,"Polygon ((-120.395615 35.10258, -120.39202 35.10258, -120.39202 35.103806, -120.395615 35.103806, -120.395615 35.10258))"
"2018",CA,CDF,SLU,VISTA,"00006149",2018/06/13,2018/06/13,"2",Mowing,60.20000000000,59.22110000000,"7","1",,3598.68341226000,239659.12065100000,"Polygon ((-120.67233603 35.66492869, -120.66458493 35.66492869, -120.66458493 35.67177369, -120.67233603 35.67177369, -120.67233603 35.66492869))"
"2018",CA,CDF,SLU,CRESTON,"00006206",2018/06/14,2018/06/14,"10",Vehicle exhaust,60.00000000000,56.45400000000,"1","1",,2386.25956901000,228461.34684700001,"Polygon ((-120.62973734 35.58555509, -120.62227734 35.58555509, -120.62227734 35.59229909, -120.62973734 35.59229909, -120.62973734 35.58555509))"
"2018",CA,CDF,SLU,CAMP,"00007640",2018/07/17,2018/07/17,"11",,14.00000000000,13.53530000000,"1","1",,1037.18198168000,54775.29284240000,"Polygon ((-120.97956069 35.69594656, -120.97625599 35.69594656, -120.97625599 35.69853622, -120.97956069 35.69853622, -120.97956069 35.69594656))"
"2018",CA,CDF,SLU,MATTIE,"00007651",2018/07/17,2018/07/17,"10",,0.50000000000,0.78152400000,"1","1",,367.03137166600,3162.71552498000,"Polygon ((-120.64993469 35.1495184, -120.64890476 35.1495184, -120.64890476 35.15035826, -120.64993469 35.15035826, -120.64993469 35.1495184))"
"2018",CA,CDF,SLU,ALMOND,"00007433",2018/07/12,2018/07/12,"11",,2.90000000000,3.66205000000,"7","1",,683.09162469800,14819.77539220000,"Polygon ((-120.63133121 35.54541988, -120.62943757 35.54541988, -120.62943757 35.54765025, -120.63133121 35.54765025, -120.63133121 35.54541988))"
"2018",CA,CDF,SLU,CREEK,"00009022",2018/08/19,2018/08/19,"2",Mowing,3.00000000000,3.03900000000,"7","1",,627.31204765800,12298.39819750000,"Polygon ((-120.85048531 35.50894611, -120.84830932 35.50894611, -120.84830932 35.51012111, -120.85048531 35.51012111, -120.85048531 35.50894611))"
"2018",CA,CDF,SLU,ANTELOP,"00009739",2018/09/06,2018/09/06,"10",,0.50000000000,0.41421100000,"1","1",,199.81782014000,1676.25078556000,"Polygon ((-120.202332 35.72977, -120.201438 35.72977, -120.201438 35.730237, -120.202332 35.730237, -120.202332 35.72977))"
"2018",CA,CDF,SLU,SHANDON,"00010529",2018/09/29,2018/09/29,"14",,80.00000000000,80.10160000000,"7","1",,2936.63566183000,324159.57608400000,"Polygon ((-120.255949 35.635493, -120.246569 35.635493, -120.246569 35.640769, -120.255949 35.640769, -120.255949 35.635493))"
"2018",CA,CDF,SLU,RESERVOIR,"00010073",2018/09/16,2018/09/16,"11",Electrical Power,53.00000000000,51.21740000000,"7","1",,3297.29549699000,207269.40491400001,"Polygon ((-120.64333 35.29983752, -120.635153 35.29983752, -120.635153 35.306434, -120.64333 35.306434, -120.64333 35.29983752))"
"2018",CA,CDF,SLU,COLONY,"00010007",2018/09/14,2018/09/14,"11",Electrical Power,2.00000000000,2.11091000000,"7","1",,632.81833063700,8542.55445097000,"Polygon ((-120.698182 35.3274, -120.695405 35.3274, -120.695405 35.328625, -120.698182 35.328625, -120.698182 35.3274))"
"2018",CA,CDF,SLU,CAMINO,"00011247",2018/10/19,2018/10/19,"10",No damage to structures or infrastructure,58.00000000000,58.52710000000,"7","1",,2710.49355814000,236850.77845099999,"Polygon ((-120.49507 35.1749, -120.4866 35.1749, -120.4866 35.17955, -120.49507 35.17955, -120.49507 35.1749))"
"2018",CA,BIA,HIA,SIGNBOARD,"00000174",2018/11/16,2018/11/17,"0",,0.00000000000,81.15430000000,"3","1",,3195.93352284000,328419.73321600002,"Polygon ((-123.57183694 41.02792715, -123.56326593 41.02792715, -123.56326593 41.03607761, -123.57183694 41.03607761, -123.57183694 41.02792715))"
"2018",CA,BIA,HIA,MILL CREEK 1,"00000115",2018/09/05,2018/09/06,"0",,0.00000000000,3676.68000000000,"3","1",,28798.66875190000,14879007.80719999969,"Polygon ((-123.68754512 41.11312458, -123.62009818 41.11312458, -123.62009818 41.16535444, -123.68754512 41.16535444, -123.68754512 41.11312458))"
"2019",CA,CCO,VNC,MARIA,"00090135",2019/10/31,2019/11/05,"14","Maria IMT, 11/3/2019 2130hrs",9999.00000000000,10042.50000000000,"7","1",,54480.50792720000,40640390.13220000267,"Polygon ((-119.12267764 34.27993372, -119.00834601 34.27993372, -119.00834601 34.35319316, -119.12267764 34.35319316, -119.12267764 34.27993372))"
"2019",CA,CCO,VNC,EASY,"00089158",2019/10/30,2019/11/13,"14",multiple perimeters,1806.00000000000,1806.23000000000,"7","1",,25527.31688120000,7309568.85735000018,"Polygon ((-118.85896212 34.24890453, -118.803868 34.24890453, -118.803868 34.28478221, -118.85896212 34.28478221, -118.85896212 34.24890453))"
"2019",CA,CCO,VNC,OLIVAS,"00082263",2019/10/11,2019/10/13,"14",Multiple perimeters,0.00000000000,171.41800000000,"7","1",,5347.26006234000,693705.23208700004,"Polygon ((-119.22935166 34.22580652, -119.20758621 34.22580652, -119.20758621 34.23729021, -119.22935166 34.23729021, -119.22935166 34.22580652))"
"2019",CA,CCO,VNC,SOUTH,"00055688",2019/07/14,2019/07/15,"14",,0.00000000000,131.31700000000,"2","1",,2814.73522723000,531422.02195400000,"Polygon ((-118.9747119 34.34501545, -118.96539927 34.34501545, -118.96539927 34.35305841, -118.9747119 34.35305841, -118.9747119 34.34501545))"
"2019",CA,CCO,VNC,POTRERO,"00059442",2019/07/26,2019/07/27,"14",,0.00000000000,11.11980000000,"7","1",,1076.34480017000,45000.07361160000,"Polygon ((-118.93671359 34.15428354, -118.93399919 34.15428354, -118.93399919 34.15687156, -118.93671359 34.15687156, -118.93671359 34.15428354))"
"2019",CA,CDF,BTU,SWEDES,"00010594",2019/09/06,2019/09/09,"5",,0.00000000000,510.13500000000,"1","1",,8683.83951907000,2064445.08657999989,"Polygon ((-121.42417743 39.44867735, -121.41092484 39.44867735, -121.41092484 39.47536638, -121.42417743 39.47536638, -121.42417743 39.44867735))"
"2019",CA,CDF,BTU,FORBESTOWN,"00010635",2019/09/06,2019/09/16,"11",,0.00000000000,57.44740000000,"1","1",,2093.93904622000,232481.38879100000,"Polygon ((-121.41164009 39.48084629, -121.40576335 39.48084629, -121.40576335 39.48718624, -121.41164009 39.48718624, -121.41164009 39.48084629))"
"2019",CA,CDF,TUU,CREEK_4,"00000684",2019/08/31,2019/09/06,"2",,754.00000000000,754.42600000000,"2","1",,8996.36079019000,3053052.68917000014,"Polygon ((-119.02128747 36.42826494, -118.99418747 36.42826494, -118.99418747 36.44843494, -119.02128747 36.44843494, -119.02128747 36.42826494))"
"2019",CA,CCO,SBC,MCMURRAY,"00011619",2019/09/10,2019/09/14,"14",,200.00000000000,355.32300000000,"1","1",,10703.40386640000,1437940.70118000009,"Polygon ((-120.18544617 34.63773363, -120.15900408 34.63773363, -120.15900408 34.6707986, -120.18544617 34.6707986, -120.18544617 34.63773363))"
"2019",CA,CCO,SBC,REAL,"00013465",2019/10/17,2019/10/21,"14",,420.00000000000,420.65900000000,"3","1",,7085.92432390000,1702344.94276000001,"Polygon ((-120.03946718 34.46365427, -120.02131067 34.46365427, -120.02131067 34.48144155, -120.03946718 34.48144155, -120.03946718 34.46365427))"
"2019",CA,CCO,SBC,BAR,,2019/11/13,2019/11/13,"18",Slopover on Bar M VMP,20.00000000000,51.62650000000,"1","1",,3144.53631768000,208925.02901599999,"Polygon ((-120.2177883 34.69065078, -120.20867466 34.69065078, -120.20867466 34.69760676, -120.2177883 34.69760676, -120.2177883 34.69065078))"
"2019",CA,CCO,SBC,SWEENEY,"00010380",2019/08/14,2019/08/14,"14",,17.00000000000,16.98030000000,"1","1",,1119.98053591000,68716.72223160000,"Polygon ((-120.3491908 34.63229554, -120.34616214 34.63229554, -120.34616214 34.63571764, -120.3491908 34.63571764, -120.3491908 34.63229554))"
"2019",CA,CCO,KRN,REFUGE,"01918282",2019/05/07,2019/05/09,"2",,3332.43095788000,3332.43000000000,"1","1",,19407.84453040000,13485869.62409999780,"Polygon ((-119.65303098 35.68878672, -119.58012221 35.68878672, -119.58012221 35.72583892, -119.65303098 35.72583892, -119.65303098 35.68878672))"
"2019",CA,CCO,KRN,VULCAN,"01917674",2019/05/03,2019/05/03,"14",,169.90307279100,169.90300000000,"1","1",,4607.26281645000,687573.34130900004,"Polygon ((-119.16369181 34.99848431, -119.15621901 34.99848431, -119.15621901 35.01303814, -119.16369181 35.01303814, -119.16369181 34.99848431))"
"2019",CA,CCO,KRN,GROVE,"01948217",2019/11/15,2019/11/15,"14",,14.00000000000,14.53590000000,"1","1",,1501.80956146000,58824.61503610000,"Polygon ((-119.04361526 35.74380314, -119.04076323 35.74380314, -119.04076323 35.7474714, -119.04361526 35.7474714, -119.04361526 35.74380314))"
"2019",CA,CCO,KRN,ENTRANCE,"01921595",2019/05/30,2019/05/30,"14",,50.00000000000,53.31030000000,"1","1",,2083.18276209000,215738.98312200001,"Polygon ((-119.80588294 35.53612882, -119.80020368 35.53612882, -119.80020368 35.54300173, -119.80588294 35.54300173, -119.80588294 35.53612882))"
"2019",CA,CCO,KRN,BARREL,"01919623",2019/05/16,2019/05/16,"14",,56.00000000000,55.86140000000,"1","1",,2722.66438947000,226062.87233499999,"Polygon ((-120.08434474 35.67862532, -120.07106454 35.67862532, -120.07106454 35.68192763, -120.08434474 35.68192763, -120.08434474 35.67862532))"
"2019",CA,CCO,KRN,KECKS,"01917930",2019/05/05,2019/05/05,"14",,13.00000000000,13.33650000000,"1","1",,1546.08000907000,53970.85563880000,"Polygon ((-120.08743666 35.67131287, -120.07989973 35.67131287, -120.07989973 35.67383557, -120.08743666 35.67383557, -120.08743666 35.67131287))"
"2019",CA,CCO,KRN,CORCORAN,"01940150",2019/09/24,2019/09/24,"3",,0.00000000000,2.89773000000,"1","1",,1040.16949333000,11726.70265970000,"Polygon ((-119.58011358 35.71214703, -119.57947542 35.71214703, -119.57947542 35.71629733, -119.58011358 35.71629733, -119.58011358 35.71214703))"
"2019",CA,CCO,KRN,PHILLIPS,"01945610",2019/10/30,2019/10/30,"14",,4.70000000000,4.65333000000,"1","1",,795.67719241600,18831.37549330000,"Polygon ((-119.96706107 35.64452807, -119.96353572 35.64452807, -119.96353572 35.64596934, -119.96706107 35.64596934, -119.96706107 35.64452807))"
"2019",CA,CCO,KRN,RIDGE,"01940848",2019/09/29,2019/09/29,"14",,25.00000000000,38.80560000000,"1","1",,1747.38638157000,157040.50629100000,"Polygon ((-118.95106861 34.99978108, -118.94526862 34.99978108, -118.94526862 35.00483708, -118.95106861 35.00483708, -118.95106861 34.99978108))"
"2019",CA,CCO,KRN,MESA,"01931668",2019/07/31,2019/08/01,"14",,277.00000000000,227.00900000000,"1","1",,3967.53675510000,918674.66671899997,"Polygon ((-118.42746265 35.60057999, -118.41392565 35.60057999, -118.41392565 35.61157999, -118.42746265 35.61157999, -118.42746265 35.60057999))"
"2019",CA,CCO,KRN,WHITE,"01942085",2019/10/07,2019/10/08,"14",,62.00000000000,61.07990000000,"1","1",,3031.11177769000,247181.63545599999,"Polygon ((-119.04187656 35.59126387, -119.0328956 35.59126387, -119.0328956 35.59606846, -119.04187656 35.59606846, -119.04187656 35.59126387))"
"2019",CA,CDF,LNU,OAK,"00016101",2019/09/07,2019/09/10,"2",,0.00000000000,53.11700000000,"1","1",,1788.01106118000,214956.71085199999,"Polygon ((-122.832659 38.950741, -122.824759 38.950741, -122.824759 38.955221, -122.832659 38.955221, -122.832659 38.950741))"
"2019",CA,CDF,LNU,EAGLE,"00020533",2019/11/04,2019/11/04,"14",,0.00000000000,73.55060000000,"1","1",,3159.76871431000,297648.51903099997,"Polygon ((-122.503378 39.090327, -122.497098 39.090327, -122.497098 39.100493, -122.503378 39.100493, -122.503378 39.090327))"
"2019",CA,CDF,LNU,KINCADE,"00019376",2019/10/23,2019/11/10,"11",,0.00000000000,77762.10000000002,"1","1",,186114.89527400001,314692204.68900001049,"Polygon ((-122.89713062 38.52789002, -122.65576936 38.52789002, -122.65576936 38.81600235, -122.89713062 38.81600235, -122.89713062 38.52789002))"
"2019",CA,CDF,LNU,AMERICAN,"00018056",2019/10/06,2019/10/07,"14",,0.00000000000,526.85800000000,"2","1",,6908.04742639000,2132118.19134999998,"Polygon ((-122.24279 38.17099, -122.210571 38.17099, -122.210571 38.181358, -122.24279 38.181358, -122.24279 38.17099))"
"2019",CA,CDF,LNU,CANYON,"00012823",2019/07/22,2019/07/25,"2",,0.00000000000,48.00140000000,"1","1",,1923.40596062000,194254.81071100000,"Polygon ((-122.15233122 38.45887039, -122.14795344 38.45887039, -122.14795344 38.46616072, -122.15233122 38.46616072, -122.15233122 38.45887039))"
"2019",CA,CDF,LNU,OLIVE,"00010653",2019/06/19,2019/06/20,"11",,0.00000000000,16.01940000000,"1","1",,1298.05562430000,64828.04479110000,"Polygon ((-122.01609956 38.46999485, -122.01188849 38.46999485, -122.01188849 38.47260489, -122.01609956 38.47260489, -122.01609956 38.46999485))"
"2019",CA,CDF,LNU,BACHELOR,"00016252",2019/09/09,2019/09/09,"2",,0.00000000000,15.83750000000,"1","1",,1114.63727893000,64092.28903820000,"Polygon ((-122.97095055 39.19931355, -122.96648526 39.19931355, -122.96648526 39.20190657, -122.97095055 39.20190657, -122.97095055 39.19931355))"
"2019",CA,CDF,LNU,GLASS,"00015917",2019/09/04,2019/09/04,"14",,0.00000000000,23.91910000000,"1","1",,2488.78714078000,96797.23038009999,"Polygon ((-122.70528789 38.91323165, -122.68476957 38.91323165, -122.68476957 38.91966124, -122.70528789 38.91966124, -122.70528789 38.91323165))"
"2019",CA,CDF,LNU,SAND,"00009880",2019/06/08,2019/06/13,"1",,0.00000000000,2422.02000000000,"2","1",,22660.00149760000,9801557.47705000080,"Polygon ((-122.27854217 38.8733696, -122.23966856 38.8733696, -122.23966856 38.93494111, -122.27854217 38.93494111, -122.27854217 38.8733696))"
"2019",CA,CDF,MVU,CAMINO,"00016167",2019/11/02,2019/11/02,"14",,0.70000000000,0.72189200000,"1","1",,287.54346238600,2921.39185928000,"Polygon ((-116.5757699 33.25570165, -116.57505677 33.25570165, -116.57505677 33.25666834, -116.5757699 33.25666834, -116.5757699 33.25570165))"
"2019",CA,CDF,MVU,CRESTWOOD,"00016171",2019/11/02,2019/11/02,"10",,32.00000000000,31.55480000000,"1","1",,2392.42782219000,127697.83775799999,"Polygon ((-116.35189848 32.69929072, -116.3454731 32.69929072, -116.3454731 32.70368537, -116.35189848 32.70368537, -116.35189848 32.69929072))"
"2019",CA,CDF,MVU,DEHESA 11,"00014018",2019/09/24,2019/10/02,"14",,200.00000000000,225.64600000000,"1","1",,5037.97036439000,913157.09996999998,"Polygon ((-116.82727352 32.77268928, -116.80979541 32.77268928, -116.80979541 32.78122223, -116.82727352 32.78122223, -116.82727352 32.77268928))"
"2019",CA,CDF,MVU,AIRPORT,"00012538",2019/08/28,2019/08/28,"14",,1.70000000000,1.67752000000,"1","1",,331.65032867500,6788.66645846000,"Polygon ((-116.66394066 33.28529832, -116.6626863 33.28529832, -116.6626863 33.28611132, -116.66394066 33.28611132, -116.66394066 33.28529832))"
"2019",CA,CDF,MVU,PAUMA 4,"00008223",2019/06/10,2019/06/24,"9",,20.90000000000,22.02140000000,"1","1",,1487.03542713000,89117.42937430000,"Polygon ((-116.98813096 33.2954017, -116.98514692 33.2954017, -116.98514692 33.30059211, -116.98813096 33.30059211, -116.98813096 33.2954017))"
"2019",CA,CDF,MVU,DEHESA 8,"00010859",2019/07/28,2019/08/02,"14",,150.00000000000,141.95500000000,"1","1",,4201.81170736000,574470.57217699999,"Polygon ((-116.86426797 32.7802778, -116.84830777 32.7802778, -116.84830777 32.78755224, -116.86426797 32.78755224, -116.86426797 32.7802778))"
"2019",CA,CDF,MVU,OTAY 11,"00009151",2019/06/29,2019/06/30,"14",,27.50000000000,27.51980000000,"1","1",,1428.26393843000,111368.52347900000,"Polygon ((-116.91524117 32.6060133, -116.91067253 32.6060133, -116.91067253 32.60984651, -116.91524117 32.60984651, -116.91524117 32.6060133))"
"2019",CA,CDF,MVU,VISTA 5,"00010198",2019/07/17,2019/07/18,"14",,17.00000000000,16.69560000000,"1","1",,1317.52999966000,67564.59953969999,"Polygon ((-116.83853854 32.79337829, -116.83492972 32.79337829, -116.83492972 32.79605086, -116.83853854 32.79605086, -116.83853854 32.79337829))"
"2019",CA,CDF,MVU,GREEN 3,"00014697",2019/11/06,2019/11/07,"14",,7.00000000000,6.31141000000,"1","1",,815.79092010700,25541.36284560000,"Polygon ((-116.57467624 32.91356025, -116.57170402 32.91356025, -116.57170402 32.91535724, -116.57467624 32.91535724, -116.57467624 32.91356025))"
"2019",CA,CDF,MVU,MORRETTI,"00012202",2019/08/22,2019/08/22,"14",,1.10000000000,1.23106000000,"1","1",,301.30766942100,4981.92940010000,"Polygon ((-116.7059246 33.21926032, -116.70484365 33.21926032, -116.70484365 33.22011545, -116.7059246 33.22011545, -116.7059246 33.21926032))"
"2019",CA,CDF,MVU,GATE,"00012198",2019/08/22,2019/08/23,"14",,8.00000000000,7.22614000000,"1","1",,953.07305006600,29243.14329530000,"Polygon ((-116.912789 33.298107, -116.908968 33.298107, -116.908968 33.30008, -116.912789 33.30008, -116.912789 33.298107))"
"2019",CA,CDF,MVU,MILLER 2,"00015748",2019/10/25,2019/10/27,"14",,37.00000000000,29.26040000000,"1","1",,2406.58017307000,118412.66640900000,"Polygon ((-117.01476623 33.26276521, -117.00717398 33.26276521, -117.00717398 33.26654939, -117.01476623 33.26654939, -117.01476623 33.26276521))"
"2019",CA,CDF,MVU,BORDER 6,"00009892",2019/07/12,2019/07/15,"14",116 acres in US 400+- in Mexico,75.00000000000,467.19100000000,"1","1",,8032.62996142000,1890655.35285999998,"Polygon ((-116.77620537 32.55601583, -116.74297541 32.55601583, -116.74297541 32.56805875, -116.77620537 32.56805875, -116.77620537 32.55601583))"
"2019",CA,CDF,MVU,WILLOWS 3,"00014088",2019/09/25,2019/09/25,"14",,52.00000000000,57.42200000000,"7","1",,3438.24356571000,232378.73804299999,"Polygon ((-116.88994087 32.87145877, -116.87659992 32.87145877, -116.87659992 32.88024187, -116.88994087 32.88024187, -116.88994087 32.87145877))"
"2019",CA,CDF,MVU,GASOLINE,"00007586",2019/05/29,2019/05/30,"14",,29.00000000000,29.53730000000,"1","1",,1895.60921789000,119533.06606200000,"Polygon ((-116.80100321 32.65048533, -116.79397456 32.65048533, -116.79397456 32.65358194, -116.80100321 32.65358194, -116.80100321 32.65048533))"
"2019",CA,CDF,MVU,BORDER,"00006784",2019/05/13,2019/05/19,"5",17.5 on the US side 5.8 on the Mexico side,16.00000000000,23.35540000000,"1","1",,2181.13776025000,94515.94783819999,"Polygon ((-116.87703478 32.55386687, -116.87171806 32.55386687, -116.87171806 32.55844357, -116.87703478 32.55844357, -116.87703478 32.55386687))"
"2019",CA,CDF,MVU,SCOUT,"00014643",2019/10/05,2019/10/05,"9",,25.60000000000,25.53610000000,"1","1",,2229.70179033000,103341.07727800000,"Polygon ((-116.66394644 33.21335586, -116.6572529 33.21335586, -116.6572529 33.21707608, -116.66394644 33.21707608, -116.66394644 33.21335586))"
"2019",CA,CDF,MVU,COPPER,"00016047",2019/10/30,2019/11/01,"9","WFDSS -151 acres in US, 220 in Mexico",50.00000000000,371.35600000000,"7","1",,6078.26085300000,1502824.05905000004,"Polygon ((-116.853093 32.5521, -116.826155 32.5521, -116.826155 32.560562, -116.853093 32.560562, -116.853093 32.5521))"
"2019",CA,CDF,MVU,BORDER 9,"00011839",2019/08/15,2019/08/16,"7",67 acres  in US,85.00000000000,67.37230000000,"7","1",,2800.08053291000,272646.00361100002,"Polygon ((-116.745908 32.56675322, -116.735661 32.56675322, -116.735661 32.571638, -116.745908 32.571638, -116.745908 32.56675322))"
"2019",CA,CDF,MVU,BORDER 10,"00012378",2019/08/25,2019/08/28,"14",13.2 acres in Mexico 11.8 U.S.,25.00000000000,11.86250000000,"7","1",,1063.48160076000,48005.70929880000,"Polygon ((-116.86835991 32.55629032, -116.86466257 32.55629032, -116.86466257 32.55839447, -116.86835991 32.55839447, -116.86835991 32.55629032))"
"2019",CA,CDF,MVU,SAWDAY,"00015731",2019/10/25,2019/10/28,"15",,97.00000000000,101.16800000000,"1","1",,3539.98608322000,409411.73446700000,"Polygon ((-116.75077356 33.05095632, -116.7380003 33.05095632, -116.7380003 33.0568239, -116.75077356 33.0568239, -116.75077356 33.05095632))"
"2019",CA,CDF,AEU,BROWNS,"00023326",2019/08/02,2019/08/02,"9",,0.00000000000,84.32340000000,"1","1",,2825.55290137000,341244.85656200000,"Polygon ((-121.14191865 38.36955658, -121.13467618 38.36955658, -121.13467618 38.37742333, -121.14191865 38.37742333, -121.14191865 38.36955658))"
"2019",CA,CDF,AEU,CARSON,"00023015",2019/07/30,2019/07/30,"2",,0.00000000000,13.18780000000,"1","1",,1142.67072918000,53369.13435870000,"Polygon ((-120.75647198 38.75447281, -120.75228298 38.75447281, -120.75228298 38.75693781, -120.75647198 38.75693781, -120.75647198 38.75447281))"
"2019",CA,CDF,AEU,CHAPARRAL,"00029708",2019/09/29,2019/09/29,"9",,0.00000000000,21.85110000000,"1","1",,1867.54529974000,88428.29369660000,"Polygon ((-120.9787463 38.53932681, -120.97311316 38.53932681, -120.97311316 38.54437699, -120.9787463 38.54437699, -120.9787463 38.53932681))"
"2019",CA,CDF,AEU,COULTER,"00028812",2019/09/21,2019/09/21,"9",,0.00000000000,17.78830000000,"1","1",,1322.52851555000,71986.63514110002,"Polygon ((-120.99513887 38.54925065, -120.98983103 38.54925065, -120.98983103 38.55297363, -120.99513887 38.55297363, -120.99513887 38.54925065))"
"2019",CA,CDF,AEU,COUNTRY,"00026999",2019/09/03,2019/09/03,"14",,0.00000000000,85.59670000000,"1","1",,4248.67588589000,346397.49443899997,"Polygon ((-120.93737562 38.90285628, -120.92538657 38.90285628, -120.92538657 38.91050175, -120.93737562 38.91050175, -120.93737562 38.90285628))"
"2019",CA,CDF,AEU,ELECTRA,"00029257",2019/09/25,2019/09/25,"7",,0.00000000000,10.23910000000,"1","1",,1361.24637928000,41436.22875370000,"Polygon ((-120.6703578 38.33239957, -120.66614548 38.33239957, -120.66614548 38.33572216, -120.6703578 38.33572216, -120.6703578 38.33239957))"
